label,text,text_,tokens_text_,tokens_text_length_
outros,"BANCO VOLKSWAGEN S/A, com sede em São Paulo, Capital, na Rua Volkswagen, 291, Jabaquara, CEP 04344-020, inscrito no CNPJ sob o n. 59.109.165/0001-49, por seu advogado infra-assinado, conforme instrumento de mandato incluso (doc. nº 01), vem à presença de V. Exa., com fundamento no Decreto-Lei nº 911/1969, com as alterações do artigo 56 da Lei nº 10.931/04, artigos 101 e 102 da Lei 13.043, de 13 de novembro de 2014 e artigos 1361 à 1368-B, do Código Civil e demais disposições legais aplicáveis à espécie, propor BUSCA E APREENSÃO contra JOSE PEREIRA ROMAO NETTO, regularmente inscrito(a) no CPF/MF sob nº 061.924.599-91, residente e domiciliado(a) na RUA PROFESSOR JOSÉ LOURENÇO, 1.350, VILA ZAT – SÃO PAULO/SP, CEP: 02.977-020, pelas razões de fato e de direito que a seguir passa a expor:",banco volkswagen s sede sao paulo capital rua volkswagen jabaquara cep inscrito cnpj sob n advogado infra assinado conforme instrumento mandato incluso doc vem presenca v exa fundamento decreto lei alteracoes artigo lei artigos lei novembro artigos b codigo civil demais disposicoes legais aplicaveis especie propor busca apreensao contra jose pereira romao netto regularmente inscrito cpf mf sob residente domiciliado rua professor jose lourenco vila zat sao paulo sp cep razoes fato direito seguir passa expor,"['banco', 'volkswagen', 's', 'sede', 'sao', 'paulo', 'capital', 'rua', 'volkswagen', 'jabaquara', 'cep', 'inscrito', 'cnpj', 'sob', 'n', 'advogado', 'infra', 'assinado', 'conforme', 'instrumento', 'mandato', 'incluso', 'doc', 'vem', 'presenca', 'v', 'exa', 'fundamento', 'decreto', 'lei', 'alteracoes', 'artigo', 'lei', 'artigos', 'lei', 'novembro', 'artigos', 'b', 'codigo', 'civil', 'demais', 'disposicoes', 'legais', 'aplicaveis', 'especie', 'propor', 'busca', 'apreensao', 'contra', 'jose', 'pereira', 'romao', 'netto', 'regularmente', 'inscrito', 'cpf', 'mf', 'sob', 'residente', 'domiciliado', 'rua', 'professor', 'jose', 'lourenco', 'vila', 'zat', 'sao', 'paulo', 'sp', 'cep', 'razoes', 'fato', 'direito', 'seguir', 'passa', 'expor']",76
outros,"5. Assim, o débito vencido do réu, devidamente atualizado até 01/Novembro/2019 pelos encargos contratados importa em R$ 6.334,66, sendo que o valor total para fins de purgação da mora deverá contemplar o valor atualizado de parcelas vencidas e vincendas, com juros e encargos, nos termos do §2º do art. 3º do decreto lei 911/69.",assim debito vencido reu devidamente atualizado ate novembro encargos contratados importa sendo valor total fins purgacao mora devera contemplar valor atualizado parcelas vencidas vincendas juros encargos termos art decreto lei,"['assim', 'debito', 'vencido', 'reu', 'devidamente', 'atualizado', 'ate', 'novembro', 'encargos', 'contratados', 'importa', 'sendo', 'valor', 'total', 'fins', 'purgacao', 'mora', 'devera', 'contemplar', 'valor', 'atualizado', 'parcelas', 'vencidas', 'vincendas', 'juros', 'encargos', 'termos', 'art', 'decreto', 'lei']",30
constituicao_mora,"4. O autor, seguindo os procedimentos estabelecidos pela Lei 13.043/2014, constituiu a mora do réu, por meio de notificação formalizada por carta registrada com aviso de recebimento (doc. anexo).",autor seguindo procedimentos estabelecidos lei constituiu mora reu meio notificacao formalizada carta registrada aviso recebimento doc anexo,"['autor', 'seguindo', 'procedimentos', 'estabelecidos', 'lei', 'constituiu', 'mora', 'reu', 'meio', 'notificacao', 'formalizada', 'carta', 'registrada', 'aviso', 'recebimento', 'doc', 'anexo']",17
inadimplemento,"3. Ocorre, porém, que o réu tornou-se inadimplente, deixando de efetuar o pagamento das prestações a partir de 18/05/2019, incorrendo em mora desde então, nos termos do artigo 2º e § 2º, do Decreto-Lei 911/69, com as alterações da Lei 13.043/2014.",ocorre porem reu tornou inadimplente deixando efetuar pagamento prestacoes partir incorrendo mora desde entao termos artigo SS decreto lei alteracoes lei,"['ocorre', 'porem', 'reu', 'tornou', 'inadimplente', 'deixando', 'efetuar', 'pagamento', 'prestacoes', 'partir', 'incorrendo', 'mora', 'desde', 'entao', 'termos', 'artigo', 'SS', 'decreto', 'lei', 'alteracoes', 'lei']",21
alienacao_fiduciaria,"2. Em garantia das obrigações assumidas o réu transferiu em Alienação Fiduciária, o bem descrito no supramencionado contrato, a saber: MARCA: HYUNDAI TIPO: HB20 COMFORT PLUS 1 0 MODELO: CHASSI: 9BHBG51CAFP425367 12V COR: PRETA ANO: 2015 PLACA: FUO6578 RENAVAM: 01049763170",garantia obrigacoes assumidas reu transferiu alienacao fiduciaria bem descrito supramencionado contrato saber marca hyundai tipo comfort plus modelo chassi cor preta ano placa renavam,"['garantia', 'obrigacoes', 'assumidas', 'reu', 'transferiu', 'alienacao', 'fiduciaria', 'bem', 'descrito', 'supramencionado', 'contrato', 'saber', 'marca', 'hyundai', 'tipo', 'comfort', 'plus', 'modelo', 'chassi', 'cor', 'preta', 'ano', 'placa', 'renavam']",24
contrato,"1. O autor concedeu o réu um financiamento no valor de R$ 45.990,72, para ser restituído por meio de 48 prestações mensais, no valor de R$ 958,14, com vencimento final em 18/12/2022, mediante Contrato de Financiamento para Aquisição de Bens, garantido por Alienação Fiduciária, celebrado em 18/12/2018.",autor concedeu reu financiamento valor ser restituido meio prestacoes mensais valor vencimento final mediante contrato financiamento aquisicao bens garantido alienacao fiduciaria celebrado,"['autor', 'concedeu', 'reu', 'financiamento', 'valor', 'ser', 'restituido', 'meio', 'prestacoes', 'mensais', 'valor', 'vencimento', 'final', 'mediante', 'contrato', 'financiamento', 'aquisicao', 'bens', 'garantido', 'alienacao', 'fiduciaria', 'celebrado']",22
outros,"5. Assim, o débito vencido do réu, devidamente atualizado até 10/10/2017 pelos encargos contratados importa em R$ 13.488,20 (TREZE MIL E QUATROCENTOS E OITENTA E OITO REAIS E VINTE CENTAVOS) (doc. nº 05), sendo que o valor total para ﬁns de purgação da mora em R$ 13.488,20.",assim debito vencido reu devidamente atualizado ate encargos contratados importa treze mil quatrocentos oitenta oito reais vinte centavos doc sendo valor total fins purgacao mora,"['assim', 'debito', 'vencido', 'reu', 'devidamente', 'atualizado', 'ate', 'encargos', 'contratados', 'importa', 'treze', 'mil', 'quatrocentos', 'oitenta', 'oito', 'reais', 'vinte', 'centavos', 'doc', 'sendo', 'valor', 'total', 'fins', 'purgacao', 'mora']",25
constituicao_mora,"4. O autor, seguindo os procedimentos estabelecidos pela Lei 13.043/2014, cons tuiu a mora do réu, por meio da no ﬁcação formalizada por carta registrada com aviso de recebimento (doc. nº 04).",autor seguindo procedimentos estabelecidos lei cons tuiu mora reu meio ficacao formalizada carta registrada aviso recebimento doc,"['autor', 'seguindo', 'procedimentos', 'estabelecidos', 'lei', 'cons', 'tuiu', 'mora', 'reu', 'meio', 'ficacao', 'formalizada', 'carta', 'registrada', 'aviso', 'recebimento', 'doc']",17
inadimplemento,"3. Ocorre, porém, que a ré tornou‐se inadimplente, deixando de efetuar o pagamento das prestações a par r de 11/01/2017, incorrendo em mora desde então, nos termos do ar go 2º e § 2º, do Decreto‐ Lei 911/69, com as alterações da Lei 13.043/2014.",ocorre porem re tornou inadimplente deixando efetuar pagamento prestacoes par r incorrendo mora desde entao termos ar go SS decreto lei alteracoes lei,"['ocorre', 'porem', 're', 'tornou', 'inadimplente', 'deixando', 'efetuar', 'pagamento', 'prestacoes', 'par', 'r', 'incorrendo', 'mora', 'desde', 'entao', 'termos', 'ar', 'go', 'SS', 'decreto', 'lei', 'alteracoes', 'lei']",23
alienacao_fiduciaria,"2. Em garan a das obrigações assumidas a ré (réu) transferiu em Alienação Fiduciária, o bem descrito no supramencionado contrato a saber: a) Marca: VOLKSWAGEN Modelo: JETTA VARIANT 2.5(TIPTR.) Ano: 2010/2010 Placa: EKS6575 Chassi: 3VWPE61K3AM698389",garan obrigacoes assumidas re reu transferiu alienacao fiduciaria bem descrito supramencionado contrato saber marca volkswagen modelo jetta variant tiptr ano placa chassi,"['garan', 'obrigacoes', 'assumidas', 're', 'reu', 'transferiu', 'alienacao', 'fiduciaria', 'bem', 'descrito', 'supramencionado', 'contrato', 'saber', 'marca', 'volkswagen', 'modelo', 'jetta', 'variant', 'tiptr', 'ano', 'placa', 'chassi']",22
contrato,"1. O autor concedeu a ré um ﬁnanciamento no valor de R$ 22.656,78 (VINTE E DOIS MIL E SEISCENTOS E CINQUENTA E SEIS REAIS E SETENTA E OITO CENTAVOS), para ser res tuído por meio de 24 prestações mensais, no valor de R$ 1.226,20, com vencimento ﬁnal em , mediante Contrato de Financiamento para Aquisição de Bens nº 0000036293719, garan do por Alienação Fiduciária, celebrado em 11/11/2015.",autor concedeu re financiamento valor vinte dois mil seiscentos cinquenta seis reais setenta oito centavos ser res tuido meio prestacoes mensais valor vencimento final mediante contrato financiamento aquisicao bens garan alienacao fiduciaria celebrado,"['autor', 'concedeu', 're', 'financiamento', 'valor', 'vinte', 'dois', 'mil', 'seiscentos', 'cinquenta', 'seis', 'reais', 'setenta', 'oito', 'centavos', 'ser', 'res', 'tuido', 'meio', 'prestacoes', 'mensais', 'valor', 'vencimento', 'final', 'mediante', 'contrato', 'financiamento', 'aquisicao', 'bens', 'garan', 'alienacao', 'fiduciaria', 'celebrado']",33
outros,"6. Desta feita, cabe ao banco credor o direito de fazer apreender o bem que lhe foi fiduciariamente alienado e em seguida promover a sua venda aplicando o respectivo resultado ao pagamento do débito de R$ 53.119,95, correspondente ao principal e acessórios das dívidas vencidas e vincendas da ré, devidamente discriminados no anexo.",desta feita cabe banco credor direito fazer apreender bem fiduciariamente alienado seguida promover venda aplicando respectivo resultado pagamento debito correspondente principal acessorios dividas vencidas vincendas re devidamente discriminados anexo,"['desta', 'feita', 'cabe', 'banco', 'credor', 'direito', 'fazer', 'apreender', 'bem', 'fiduciariamente', 'alienado', 'seguida', 'promover', 'venda', 'aplicando', 'respectivo', 'resultado', 'pagamento', 'debito', 'correspondente', 'principal', 'acessorios', 'dividas', 'vencidas', 'vincendas', 're', 'devidamente', 'discriminados', 'anexo']",29
outros,"5. Assim, o débito vencido da ré, devidamente atualizado até 15/02/2018 pelos encargos contratados importa em R$ 53.119,95 (cinquenta e tres mil cento e dezenove reais e noventa e cinco centavos), sendo este o valor total para fins de eventual purgação da mora.",assim debito vencido re devidamente atualizado ate encargos contratados importa cinquenta tres mil cento dezenove reais noventa cinco centavos sendo valor total fins eventual purgacao mora,"['assim', 'debito', 'vencido', 're', 'devidamente', 'atualizado', 'ate', 'encargos', 'contratados', 'importa', 'cinquenta', 'tres', 'mil', 'cento', 'dezenove', 'reais', 'noventa', 'cinco', 'centavos', 'sendo', 'valor', 'total', 'fins', 'eventual', 'purgacao', 'mora']",26
constituicao_mora,"4. O autor, seguindo os procedimentos estabelecidos pela Lei 13.043/2014, constituiu a mora da ré, por meio da notificação formalizada por carta registrada com aviso de recebimento.",autor seguindo procedimentos estabelecidos lei constituiu mora re meio notificacao formalizada carta registrada aviso recebimento,"['autor', 'seguindo', 'procedimentos', 'estabelecidos', 'lei', 'constituiu', 'mora', 're', 'meio', 'notificacao', 'formalizada', 'carta', 'registrada', 'aviso', 'recebimento']",15
inadimplemento,"3. Ocorre, porém, que a ré tornou-se inadimplente, deixando de efetuar o pagamento das prestações a partir de 28/09/2017, incorrendo em mora desde então, nos termos do artigo 2º e § 2º, do Decreto-Lei 911/69, com as alterações da Lei 13.043/2014.",ocorre porem re tornou inadimplente deixando efetuar pagamento prestacoes partir incorrendo mora desde entao termos artigo SS decreto lei alteracoes lei,"['ocorre', 'porem', 're', 'tornou', 'inadimplente', 'deixando', 'efetuar', 'pagamento', 'prestacoes', 'partir', 'incorrendo', 'mora', 'desde', 'entao', 'termos', 'artigo', 'SS', 'decreto', 'lei', 'alteracoes', 'lei']",21
alienacao_fiduciaria,"2. Em garantia das obrigações assumidas a ré transferiu em Alienação Fiduciária, o bem descrito no supra mencionado contrato a saber : Marca/Modelo SEMI-REBOQUE /FURGAO ALUMINIO 3E(C/PNEUS 2P, Cor PRATA, Combustível N/A, Placa NLH9528, Ano de Fabricação/Modelo 2010/2010, Chassi nº 9A93BTCSIAMCP1004, conforme documento anexo.",garantia obrigacoes assumidas re transferiu alienacao fiduciaria bem descrito supra mencionado contrato saber marca modelo semi reboque furgao aluminio c pneus cor prata combustivel n placa ano fabricacao modelo chassi conforme documento anexo,"['garantia', 'obrigacoes', 'assumidas', 're', 'transferiu', 'alienacao', 'fiduciaria', 'bem', 'descrito', 'supra', 'mencionado', 'contrato', 'saber', 'marca', 'modelo', 'semi', 'reboque', 'furgao', 'aluminio', 'c', 'pneus', 'cor', 'prata', 'combustivel', 'n', 'placa', 'ano', 'fabricacao', 'modelo', 'chassi', 'conforme', 'documento', 'anexo']",33
contrato,"1. O autor concedeu à ré um financiamento no valor de R$ 145.000,00 (cento e quarenta e cinco mil reais), para ser restituído por meio de 24 prestações mensais, no valor de R$ 8.465,71, com vencimento final em 28/02/2018, mediante Cédula de Crédito Bancário/Contrato de Financiamento para Aquisição de Bens Nº 351/4525, garantido por Alienação Fiduciária, celebrado em 25/02/2016.",autor concedeu re financiamento valor cento quarenta cinco mil reais ser restituido meio prestacoes mensais valor vencimento final mediante cedula credito bancario contrato financiamento aquisicao bens garantido alienacao fiduciaria celebrado,"['autor', 'concedeu', 're', 'financiamento', 'valor', 'cento', 'quarenta', 'cinco', 'mil', 'reais', 'ser', 'restituido', 'meio', 'prestacoes', 'mensais', 'valor', 'vencimento', 'final', 'mediante', 'cedula', 'credito', 'bancario', 'contrato', 'financiamento', 'aquisicao', 'bens', 'garantido', 'alienacao', 'fiduciaria', 'celebrado']",30
outros,"5. Assim, o débito vencido da ré, devidamente atualizado até 12/06/2019 pelos encargos contratados importa em R$ 5.485,34 (cinco mil, quatrocentos e oitenta e cinco reais e trinta e quatro centavos), (doc. nº 05), sendo que o valor total para fins de purgação da mora em R$ 30.572,84 (trinta mil, quinhentos e setenta e dois reais e oitenta e quatro centavos).",assim debito vencido re devidamente atualizado ate encargos contratados importa cinco mil quatrocentos oitenta cinco reais trinta quatro centavos doc sendo valor total fins purgacao mora trinta mil quinhentos setenta dois reais oitenta quatro centavos,"['assim', 'debito', 'vencido', 're', 'devidamente', 'atualizado', 'ate', 'encargos', 'contratados', 'importa', 'cinco', 'mil', 'quatrocentos', 'oitenta', 'cinco', 'reais', 'trinta', 'quatro', 'centavos', 'doc', 'sendo', 'valor', 'total', 'fins', 'purgacao', 'mora', 'trinta', 'mil', 'quinhentos', 'setenta', 'dois', 'reais', 'oitenta', 'quatro', 'centavos']",35
constituicao_mora,"4. A autora, seguindo os procedimentos estabelecidos pela Lei 13.043/2014, constituiu a mora da ré, por meio da notificação formalizada por carta registrada com aviso de recebimento (doc. nº 04).",autora seguindo procedimentos estabelecidos lei constituiu mora re meio notificacao formalizada carta registrada aviso recebimento doc,"['autora', 'seguindo', 'procedimentos', 'estabelecidos', 'lei', 'constituiu', 'mora', 're', 'meio', 'notificacao', 'formalizada', 'carta', 'registrada', 'aviso', 'recebimento', 'doc']",16
inadimplemento,"3. Ocorre, porém, que o réu tornou-se inadimplente, deixando de efetuar o pagamento das prestações a partir da parcela nº 13 á 18, com vencimento entre 11/01/2019 e 11/06/2019, incorrendo em mora desde então, nos termos do artigo 2º e § 2º, do Decreto-Lei 911/69, com as alterações da Lei 13.043/2014.",ocorre porem reu tornou inadimplente deixando efetuar pagamento prestacoes partir parcela vencimento incorrendo mora desde entao termos artigo SS decreto lei alteracoes lei,"['ocorre', 'porem', 'reu', 'tornou', 'inadimplente', 'deixando', 'efetuar', 'pagamento', 'prestacoes', 'partir', 'parcela', 'vencimento', 'incorrendo', 'mora', 'desde', 'entao', 'termos', 'artigo', 'SS', 'decreto', 'lei', 'alteracoes', 'lei']",23
alienacao_fiduciaria,"2. Em garantia das obrigações assumidas a ré transferiu em Alienação Fiduciária, o bem descrito no supramenciona do contrato a saber: UM VEÍCULO MARCA FIAT – MODELO UNO EVO VIVACE ITALIA – CHASSI 9BD195102E0618229 – RENAVAM 01016909885 – PLACA AYT0729 – ANO/MODELO 2014/2014 – COR BRANCO.",garantia obrigacoes assumidas re transferiu alienacao fiduciaria bem descrito supramenciona contrato saber veiculo marca fiat modelo uno evo vivace italia chassi renavam placa ano modelo cor branco,"['garantia', 'obrigacoes', 'assumidas', 're', 'transferiu', 'alienacao', 'fiduciaria', 'bem', 'descrito', 'supramenciona', 'contrato', 'saber', 'veiculo', 'marca', 'fiat', 'modelo', 'uno', 'evo', 'vivace', 'italia', 'chassi', 'renavam', 'placa', 'ano', 'modelo', 'cor', 'branco']",27
contrato,"1. A autora concedeu ao réu um financiamento no valor de R$ 40.140,00 (quarenta mil e cento e quarenta reais), para ser restituído por meio de 48 (quarenta e oito) prestações mensais, no valor de R$ 836,25 (oitocentos e trinta e seis reais e vinte e cinco centavos), com vencimento final em 11/12/2021, mediante Contrato de Financiamento nº 39487247, para Aquisição de Bens, garantido por Alienação Fiduciária, celebrado em 11/12/2017.",autora concedeu reu financiamento valor quarenta mil cento quarenta reais ser restituido meio quarenta oito prestacoes mensais valor oitocentos trinta seis reais vinte cinco centavos vencimento final mediante contrato financiamento aquisicao bens garantido alienacao fiduciaria celebrado,"['autora', 'concedeu', 'reu', 'financiamento', 'valor', 'quarenta', 'mil', 'cento', 'quarenta', 'reais', 'ser', 'restituido', 'meio', 'quarenta', 'oito', 'prestacoes', 'mensais', 'valor', 'oitocentos', 'trinta', 'seis', 'reais', 'vinte', 'cinco', 'centavos', 'vencimento', 'final', 'mediante', 'contrato', 'financiamento', 'aquisicao', 'bens', 'garantido', 'alienacao', 'fiduciaria', 'celebrado']",36
